"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"LOCEAN-157","Ngoume",11.4,5.483,2637,46,"-","Cameroon","aDRAC",3068,820
"LOCEAN-158","Ngoume",11.4,5.483,2581,40,"-","Cameroon","aDRAC",3069,820
"LOCEAN-159","Ngoume",11.4,5.483,2642,42,"-","Cameroon","aDRAC",3070,820
"LOCEAN-160","Ngoume",11.4,5.483,2508,32,"-","Cameroon","aDRAC",3071,820
"LOCEAN-161","Ngoume",11.4,5.483,2286,25,"-","Cameroon","aDRAC",3072,820
"Lv-167","Île de la Funa",15.345,-4.319,2220,90,"Charcoal","Democratic Republic of the Congo","aDRAC",3073,313
"Lv-168","Île des Mimosas",15.227,-4.329,1540,100,"Charcoal","Democratic Republic of the Congo","aDRAC",3074,315
"Lv-1393","Ndindan",11.504,3.914,1930,130,"Charcoal_wood","Cameroon","aDRAC",3075,795
"Lv-1394","Obobogo",11.504,3.817,2120,70,"Charcoal","Cameroon","aDRAC",3076,865
"Lv-1395","Obobogo",11.504,3.817,2120,150,"-","Cameroon","aDRAC",3077,865
"Lv-1432","Obobogo",11.504,3.817,2310,100,"-","Cameroon","aDRAC",3078,865
"Lv-1468","Sakuzi",14.008,-5.167,1850,50,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3079,972
"Lv-1469","Sakuzi",14.008,-5.167,1780,50,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3080,972
"Lv-1470","Sakuzi",14.008,-5.167,1900,50,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3081,972
"Lv-1471","Sakuzi",14.008,-5.167,2110,55,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3082,972
"Lv-1514","Makokou",12.864,0.574,2150,70,"Charcoal_wood","Gabon","aDRAC",3083,582
"Lv-1515","Ndjole Pk 5",10.717,-0.133,2370,55,"Charcoal_wood","Gabon","aDRAC",3084,799
"Lv-1516","Makana",13.55,-1.633,2440,70,"Charcoal_wood","Gabon","aDRAC",3085,579
"Lv-1517","Kango 2",10.12,0.158,800,60,"Charcoal_wood","Gabon","aDRAC",3086,373
"Lv-1518","Nkol Ogoum 2",9.498,0.447,710,50,"Charcoal_endocarp_elaeis","Gabon","aDRAC",3087,838
"Lv-1519","Kango 5",10.082,0.201,1900,70,"Charcoal_wood","Gabon","aDRAC",3088,374
"Lv-1520","Oyem 2",11.573,1.566,2220,75,"Charcoal_wood","Gabon","aDRAC",3089,919
"Lv-1521","Oyem 2",11.573,1.566,2280,55,"Charcoal_wood","Gabon","aDRAC",3090,919
"Lv-1531","Moubiri",13.75,-3.873,690,50,"-","Republic of the Congo","aDRAC",3091,719
"Lv-1532","Moubiri",13.75,-3.873,610,90,"-","Republic of the Congo","aDRAC",3092,719
"Lv-1533","Moubiri",13.75,-3.873,860,50,"-","Republic of the Congo","aDRAC",3093,719
"Lv-1534","Moubiri",13.75,-3.873,280,60,"-","Republic of the Congo","aDRAC",3094,719
"Lv-1605","Okolo",11.517,3.933,2320,70,"-","Cameroon","aDRAC",3095,878
"Lv-1697","Sakuzi",14.008,-5.167,2290,50,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3096,972
"Lv-1699","Sakuzi",14.008,-5.167,2120,65,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3097,972
"Lv-1872","Té Ndongué",18,5.717,880,70,"-","Central African Republic","aDRAC",3098,1029
"Lv-1873","Té Ndongué",18,5.717,950,60,"-","Central African Republic","aDRAC",3099,1029
"Lv-1874","Té Ndongué",18,5.717,1370,70,"-","Central African Republic","aDRAC",3100,1029
"Lv-1939","Nkang",11.317,4.267,2420,70,"Charcoal_wood","Cameroon","aDRAC",3101,831
"Lv-1940","Nkang",11.317,4.267,2580,70,"Charcoal_wood","Cameroon","aDRAC",3102,831
"Lv-1941","Nkang",11.317,4.267,2340,70,"Charcoal_wood","Cameroon","aDRAC",3103,831
"Lv-1942","Nkang",11.317,4.267,2400,60,"Charcoal_wood","Cameroon","aDRAC",3104,831
"Lv-1943","Nkang",11.317,4.267,2490,80,"Charcoal_wood","Cameroon","aDRAC",3105,831
"Lv-1944","Nkang",11.317,4.267,2490,100,"Charcoal_wood","Cameroon","aDRAC",3106,831
"Lv-1945","Nkang",11.317,4.267,2310,90,"Charcoal_wood","Cameroon","aDRAC",3107,831
"Lv-1946","Nkang",11.317,4.267,2170,80,"Charcoal_wood","Cameroon","aDRAC",3108,831
"Ly-957","Ngoume PK 36",11.4,5.483,2335,55,"-","Cameroon","aDRAC",3109,822
"Ly-958","Kong",12,5.69,3730,55,"-","Cameroon","aDRAC",3110,441
"Ly-1604","Fiye Nkwi",10.1,5.1,2510,50,"-","Cameroon","aDRAC",3111,253
"Ly-3066","Fundong",10.283,6.383,430,140,"Charcoal","Cameroon","aDRAC",3112,255
"Ly-4026","Pan Maguenda",11.033,4.916,330,130,"-","Cameroon","aDRAC",3113,921
"Ly-4027","Pan Nsas",11.033,4.916,290,120,"-","Cameroon","aDRAC",3114,922
"Ly-4028(OxA)","Benfica",13.191,-8.958,1715,30,"","Angola","aDRAC",3115,104
"Ly-4029(OxA)","Benfica",13.191,-8.958,375,25,"","Angola","aDRAC",3116,104
"Ly-4976","Oliga",11.5,3.904,2150,60,"-","Cameroon","aDRAC",3117,894
"Ly-4977","Oliga",11.5,3.904,2185,110,"-","Cameroon","aDRAC",3118,894
"Ly-4978","Oliga",11.5,3.904,2380,110,"-","Cameroon","aDRAC",3119,894
"Ly-4979","Oliga",11.5,3.904,1945,250,"-","Cameroon","aDRAC",3120,894
"Ly-5201","Elig-Kono",11.45,4.15,495,40,"-","Cameroon","aDRAC",3121,227
"Ly-5202","Elig-Kono",11.45,4.15,475,50,"-","Cameroon","aDRAC",3122,227
"Ly-5203","Avoh",11.239,4.274,2370,65,"-","Cameroon","aDRAC",3123,72
"Ly-5919","Île de Ngara",18.38,4.03,330,45,"-","Central African Republic","aDRAC",3124,314
"Ly-5921","Sabélé",16.188,3.334,630,45,"Charcoal_endocarp_elaeis","Central African Republic","aDRAC",3125,969
"Ly-5922","Sabélé",16.188,3.334,715,35,"Charcoal_endocarp_elaeis","Central African Republic","aDRAC",3126,969
"Ly-9170","Mbirijom",11.34,6.357,1725,35,"-","Cameroon","aDRAC",3127,651
"Ly-9171","Gba",11.459,5.65,2300,40,"-","Cameroon","aDRAC",3128,269
"Ly-9331","Gba",11.459,5.65,2235,45,"-","Cameroon","aDRAC",3129,269
"Ly-9347","Mbirijom",11.34,6.357,1575,35,"-","Cameroon","aDRAC",3130,651
"Ly-9348","Mbirijom",11.34,6.357,1470,30,"-","Cameroon","aDRAC",3131,651
"Ly-10315","Kongolo/Pk 2/53 725",13.503,4.543,755,50,"-","Cameroon","aDRAC",3132,442
"Ly-10512","Ouélé Maroua",13.505,4.472,1790,40,"Charcoal","Cameroon","aDRAC",3133,913
"Ly-10513","Ouélé Maroua",13.505,4.472,2000,45,"Charcoal","Cameroon","aDRAC",3134,913
"Ly-12148","Gobongo 1",18.55,4.417,1580,40,"Charcoal","Central African Republic","aDRAC",3135,278
"Ly-12149","Gobongo 1/Pendèrè-Senguè",18.553,4.427,1620,45,"-","Central African Republic","aDRAC",3136,279
"Ly-70122","Wantamo/Pk 2/4 225",14.267,4.783,1805,35,"Charcoal_endocarp_elaeis","Cameroon","aDRAC",3137,1080
"Ly-70723","Wantamo/Pk 2/4 225",14.267,4.783,1795,35,"Charcoal_endocarp_elaeis","Cameroon","aDRAC",3138,1080
"OBDY-347","Bézongo site 50",15.3,6.1,1210,110,"-","Central African Republic","aDRAC",3139,109
"OBDY-521","Balimbé site 48",15.3,6.1,780,160,"-","Central African Republic","aDRAC",3140,81
"OBDY-601","Mbili 2 site 64",15.3,6.1,1760,180,"-","Central African Republic","aDRAC",3141,649
"OBDY-662","Ganda-Kimpese",12.384,-4.411,300,40,"charcoal_wood","Republic of the Congo","aDRAC",3142,265
"OBDY-1107","Lac Ossa",10.015,3.784,280,60,"Charcoal","Cameroon","aDRAC",3143,476
"OBDY-1443","Lac Ossa",10.015,3.784,700,50,"Charcoal","Cameroon","aDRAC",3144,476
"OBDY-1444","Lac Ossa",10.015,3.784,580,40,"Charcoal","Cameroon","aDRAC",3145,476
"OBDY-1446","Lac Ossa",10.015,3.784,440,60,"Charcoal","Cameroon","aDRAC",3146,476
"OBDY-1487","Safa CAM Site",10.019,3.792,510,50,"Charcoal","Cameroon","aDRAC",3147,971
"OBDY-1488","Safa CAM Site",10.019,3.792,420,50,"Charcoal","Cameroon","aDRAC",3148,971
"OBDY-1573","Ndio site 72",15.3,6.1,480,40,"-","Central African Republic","aDRAC",3149,796
"OBDY-1671","Ngoume PK 35",11.4,5.483,2500,40,"-","Cameroon","aDRAC",3150,821
"OBDY-1680","Ngoume PK 35",11.4,5.483,2420,40,"-","Cameroon","aDRAC",3151,821
"OxA-4538","Shum Laka",10.078,5.859,3810,60,"Charcoal","Cameroon","aDRAC",3152,994
"OxA-4539","Shum Laka",10.078,5.859,6870,80,"Charcoal","Cameroon","aDRAC",3153,994
"OxA-5201","Shum Laka",10.078,5.859,1310,65,"Charcoal","Cameroon","aDRAC",3154,994
"OxA-5204","Shum Laka",10.078,5.859,3300,90,"Charcoal","Cameroon","aDRAC",3155,994
"OxA-5205","Shum Laka",10.078,5.859,3045,60,"Charcoal","Cameroon","aDRAC",3156,994
"OxA-5206","Shum Laka",10.078,5.859,3025,60,"Charcoal","Cameroon","aDRAC",3157,994
"OxA-5207","Shum Laka",10.078,5.859,2940,60,"Charcoal","Cameroon","aDRAC",3158,994
"OxA-7601","Lope 2",11.588,-0.218,2370,35,"Charcoal_wood","Gabon","aDRAC",3159,535
"OxA-7602","Lindili 1",11.502,-0.158,1905,35,"Charcoal_wood","Gabon","aDRAC",3160,524
"OxA-7603","Okanda 5",11.553,-0.108,1980,35,"Charcoal_wood","Gabon","aDRAC",3161,874
"OxA-7604","Okanda 6",11.569,-0.117,2160,35,"Charcoal_wood","Gabon","aDRAC",3162,875
"OxA-7753","Lindili 1",11.502,-0.158,1830,35,"Charcoal_wood","Gabon","aDRAC",3163,524
"OxTL-154a-4","Batalimo",18.455,3.676,1570,220,"Pottery","Central African Republic","aDRAC",3164,90
"OxTL-202a","Sanga",26.49,-8.182,630,34,"Pottery","Democratic Republic of the Congo","aDRAC",3165,982
"OxTL-202b","Sanga",26.49,-8.182,350,24,"Pottery","Democratic Republic of the Congo","aDRAC",3166,982
"OxTL-202c","Katongo",26.41,-8.212,960,67,"Pottery","Democratic Republic of the Congo","aDRAC",3167,388
"OxTL-209a","Gombe-Point",15.281,-4.301,1610,110,"Pottery","Democratic Republic of the Congo","aDRAC",3168,284
"OxTL-209c","Gombe-Point",15.281,-4.301,1600,100,"Pottery","Democratic Republic of the Congo","aDRAC",3169,284
"OxTL-209d","Gombe-Point",15.281,-4.301,1645,110,"Pottery","Democratic Republic of the Congo","aDRAC",3170,284
"Pa-1445","Ndio site 76",15.3,6.1,555,40,"-","Central African Republic","aDRAC",3171,797
"Pa-1537","Gbabiri 1 site 77",15.087,7.074,2360,40,"-","Central African Republic","aDRAC",3172,270
"Pa-1538","Gbabiri 1 site 77",15.087,7.074,2640,40,"-","Central African Republic","aDRAC",3173,270
"Poz-33005","Lukula",12.962,-5.435,1060,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3174,551
"Poz-33055","Luki",13.114,-5.595,2055,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3175,550
"Poz-38696","Djaka River",16.436,1.658,335,35,"Charcoal_wood","Republic of the Congo","aDRAC",3176,203
"Poz-38697","Ebaleki River",17.503,3.138,315,30,"Charcoal_wood","Republic of the Congo","aDRAC",3177,215
"Poz-38700","Mambili River",15.439,0.352,1590,30,"Charcoal_wood","Republic of the Congo","aDRAC",3178,599
"Poz-38701","Ndama",14.464,3.641,2260,30,"Charcoal_wood","Cameroon","aDRAC",3179,793
"Poz-38702","Ngombé",16.154,1.433,1765,30,"Charcoal_endocarp_elaeis","Republic of the Congo","aDRAC",3180,815
"Poz-38703","Ngombé",16.154,1.433,675,30,"Charcoal_wood","Republic of the Congo","aDRAC",3181,815
"Poz-39109","Luki",13.114,-5.595,2140,35,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3182,550
"Poz-39110","Luki",13.114,-5.595,2205,35,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3183,550
"Poz-39115","Yantshambi II",24.218,0.725,1685,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3184,1092
"Poz-39116","Ilambi Moke",24.23,0.649,1990,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3185,312
"Poz-39117","Ilambi Moke",24.23,0.649,2085,35,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3186,312
"Poz-39121","Bomane Yangwa",23.817,1.303,1880,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3187,130
"Poz-39122","Bomane Yangwa",23.817,1.303,2110,35,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3188,130
"Poz-41772","Pikounda",16.636,0.55,520,30,"Charcoal_endocarp_elaeis","Republic of the Congo","aDRAC",3189,930
"Poz-41775","Bali River",14.217,5.767,590,30,"Charcoal_wood","Cameroon","aDRAC",3190,80
"Poz-41781","Landjoué",15.362,0.765,290,30,"Charcoal_endocarp_elaeis","Republic of the Congo","aDRAC",3191,486
"Poz-41782","Landjoué",15.362,0.765,2130,30,"Charcoal_endocarp_elaeis","Republic of the Congo","aDRAC",3192,486
"Poz-48989","Mbandaka",18.256,0.06,1785,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3193,644
"Poz-48991","Mbandaka",18.256,0.06,1810,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3194,644
"Poz-48993","Mbandaka",18.256,0.06,1745,35,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3195,644
"Poz-48995","Mbandaka",18.256,0.06,1835,35,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3196,644
"Poz-49323","Wijma logging concession (Area3 T3)",10.66,2.462,260,30,"-","Cameroon","aDRAC",3197,1086
"Poz-49324","Wijma logging concession (Area3 T3)",10.66,2.462,1800,30,"-","Cameroon","aDRAC",3198,1086
"Poz-55342","Iyonda",18.186,-0.035,2175,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3199,339
"Poz-55343","Iyonda",18.186,-0.035,2185,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3200,339
"Poz-55344","Iyonda",18.186,-0.035,2105,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3201,339
"Poz-55345","Iyonda",18.186,-0.035,2135,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3202,339
"Poz-57246","Baombi II",25.161,0.657,2085,30,"-","Democratic Republic of the Congo","aDRAC",3203,86
"Poz-57248","Baombi II",25.161,0.657,2155,30,"-","Democratic Republic of the Congo","aDRAC",3204,86
"Poz-57843","GPS051",12.032,2.496,1860,30,"Charcoal_endocarp_elaeis","Cameroon","aDRAC",3205,287
"Poz-57845","Meveme",13.115,2.406,1620,30,"Charcoal_endocarp_elaeis","Cameroon","aDRAC",3206,659
"Poz-57846","Nya Zanga",12.025,2.501,2270,30,"-","Cameroon","aDRAC",3207,855
"Poz-57847","Nya Zanga",12.025,2.501,2270,30,"-","Cameroon","aDRAC",3208,855
"Poz-59435","Nkabi",14.396,-4.252,610,30,"-","Republic of the Congo","aDRAC",3209,829
"Poz-59445","Kindoki",15.01,-5.07,320,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3210,411
"Poz-59446","Kindoki",15.01,-5.07,305,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3211,411
"Poz-59484","Makuti 1",14.33,-4.294,605,30,"-","Republic of the Congo","aDRAC",3212,586
"Poz-59486","Kindoki",15.01,-5.07,680,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3213,411
"Poz-59632","Kindoki",15.01,-5.07,320,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3214,411
"Poz-60771","Ngongo Mbata",15.117,-5.781,315,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3215,816
"Poz-60772","Ngongo Mbata",15.117,-5.781,310,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3216,816
"Poz-60776","Ngongo Mbata",15.117,-5.781,280,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3217,816
"Poz-62102","Maluba",18.524,2.806,580,30,"Bone","Democratic Republic of the Congo","aDRAC",3218,596
"Poz-62103","Maluba",18.524,2.806,810,80,"Bone","Democratic Republic of the Congo","aDRAC",3219,596
"Poz-62625","SFID logging concession (Area2 T4)",14.18,4.013,1750,30,"-","Cameroon","aDRAC",3220,988
"Poz-62626","SFID logging concession (Area2 T4)",14.18,4.013,1800,30,"-","Cameroon","aDRAC",3221,988
"Poz-66608","Lolabé",9.855,2.687,1885,30,"-","Cameroon","aDRAC",3222,529
"Poz-66609","Lolabé",9.855,2.687,1760,30,"-","Cameroon","aDRAC",3223,529
"Poz-69049","Misenga",14.313,-4.366,680,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3224,684
"Poz-69050","Misenga",14.313,-4.366,535,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3225,684
"Poz-69053","Kitala",14.868,-5.551,1665,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3226,428
"Poz-69263","Kitala",14.868,-5.551,2230,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3227,428
"Poz-70550","Kindangakanzi",13.633,-4.43,395,30,"-","Republic of the Congo","aDRAC",3228,410
"Poz-70551","Makuti 3",14.329,-4.294,645,30,"-","Republic of the Congo","aDRAC",3229,587
"Poz-72477","Mbandaka",18.256,0.06,660,30,"Cenchrus americanus","Democratic Republic of the Congo","aDRAC",3230,644
"Poz-74441","Dibamba",9.822,3.996,2470,30,"-","Cameroon","aDRAC",3231,197
"Poz-74444","Dibamba",9.822,3.996,340,30,"-","Cameroon","aDRAC",3232,197
"Poz-74504","Dibamba",9.822,3.996,2435,30,"-","Cameroon","aDRAC",3233,197
"Poz-74505","Dibamba",9.822,3.996,1855,30,"-","Cameroon","aDRAC",3234,197
"Poz-74506","Dibamba",9.822,3.996,320,30,"-","Cameroon","aDRAC",3235,197
"Poz-74508","Dibamba",9.822,3.996,435,30,"-","Cameroon","aDRAC",3236,197
"Poz-74509","Dibamba",9.822,3.996,420,30,"-","Cameroon","aDRAC",3237,197
"Poz-74510","Dibamba",9.822,3.996,520,30,"-","Cameroon","aDRAC",3238,197
"Poz-75419","Kitala",14.868,-5.551,1710,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3239,428
"Poz-75420","Kitala",14.868,-5.551,1680,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3240,428
"Poz-75422","Kindoki",15.01,-5.07,335,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3241,411
"Poz-75423","Kindoki",15.01,-5.07,565,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3242,411
"Poz-75451","Yangambi",24.44,0.768,370,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3243,1091
"Poz-75452","Yangambi",24.44,0.768,1670,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3244,1091
"Poz-75462","Yangambi",24.44,0.768,1230,30,"charcoal_wood","Democratic Republic of the Congo","aDRAC",3245,1091
"Poz-74815","Iyonda",18.186,-0.035,2040,60,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3246,339
"Poz-74816","Iyonda",18.186,-0.035,2180,50,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3247,339
"Poz-74817","Iyonda",18.186,-0.035,1960,40,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3248,339
"Poz-74881","Iyonda",18.186,-0.035,2155,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3249,339
"Poz-74883","Iyonda",18.186,-0.035,1445,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3250,339
"Poz-74884","Iyonda",18.186,-0.035,2275,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3251,339
"Poz-74885","Iyonda",18.186,-0.035,2290,30,"Charcoal_seed_vigna","Democratic Republic of the Congo","aDRAC",3252,339
"Poz-74886","Iyonda",18.186,-0.035,2195,30,"Charcoal_seed_vigna","Democratic Republic of the Congo","aDRAC",3253,339
"Poz-74887","Iyonda",18.186,-0.035,2230,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3254,339
"Poz-74888","Iyonda",18.186,-0.035,2170,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3255,339
"Poz-74889","Iyonda",18.186,-0.035,2140,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3256,339
"Poz-74890","Iyonda",18.186,-0.035,2120,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3257,339
"Poz-74893","Iyonda",18.186,-0.035,1475,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3258,339
"Poz-74894","Iyonda",18.186,-0.035,1395,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3259,339
"Poz-74895","Iyonda",18.186,-0.035,2080,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3260,339
"Poz-74896","Iyonda",18.186,-0.035,2100,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3261,339
"Poz-74897","Iyonda",18.186,-0.035,2220,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3262,339
"Poz-74898","Iyonda",18.186,-0.035,2235,30,"Charcoal_uapaca","Democratic Republic of the Congo","aDRAC",3263,339
"Poz-74899","Iyonda",18.186,-0.035,2200,30,"Charcoal_endocarp","Democratic Republic of the Congo","aDRAC",3264,339
"Poz-74918","Iyonda",18.186,-0.035,2180,30,"Charcoal_endocarp","Democratic Republic of the Congo","aDRAC",3265,339
"Poz-74919","Iyonda",18.186,-0.035,2185,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3266,339
"Poz-74979","Iyonda",18.186,-0.035,2210,30,"Charcoal_endocarp","Democratic Republic of the Congo","aDRAC",3267,339
"Poz-76918","Kazu 6",13.731,-5.523,540,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3268,396
"Poz-76919","Kazu 6",13.731,-5.523,610,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3269,396
"Poz-76920","Kindu",13.613,-4.951,1750,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3270,412
"Poz-76921","Kindu",13.613,-4.951,1810,30,"Charcoal_endocarp_canarium","Democratic Republic of the Congo","aDRAC",3271,412
"Poz-79288","Iyonda",18.186,-0.035,645,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3272,339
"Poz-79295","Iyonda",18.186,-0.035,490,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3273,339
"Poz-79296","Iyonda",18.186,-0.035,495,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3274,339
"Poz-79297","Iyonda",18.186,-0.035,545,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3275,339
"Poz-79299","Iyonda",18.186,-0.035,535,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3276,339
"Poz-79300","Iyonda",18.186,-0.035,500,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3277,339
"Poz-79304","Iyonda",18.186,-0.035,2325,35,"Charcoal_seed_Pennisetum","Democratic Republic of the Congo","aDRAC",3278,339
"Poz-79307","Iyonda",18.186,-0.035,2100,30,"indet","Democratic Republic of the Congo","aDRAC",3279,339
"Poz-80290","Kindoki",15.01,-5.07,385,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3280,411
"Poz-80291","Kazu 4",13.732,-5.517,645,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3281,395
"Poz-80292","Kindu",13.613,-4.951,725,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3282,412
"Poz-80293","Bu 3",13.784,-5.449,1700,30,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3283,143
"Poz-80294","Ngongo Mbata",15.117,-5.781,310,30,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3284,816
"Poz-84660","Kilodia",14.361,-4.292,960,30,"-","Republic of the Congo","aDRAC",3285,406
"Poz-84661","Ntominsié",14.335,-4.295,385,30,"-","Republic of the Congo","aDRAC",3286,850
"Poz-98058","Bolondo",21.253,-0.306,334,30,"Charcoal_seed_Pennisetum","Democratic Republic of the Congo","aDRAC",3287,128
"Poz-98264","Bolondo",21.253,-0.306,460,30,"Bone_animal","Democratic Republic of the Congo","aDRAC",3288,128
"Poz-98311","Bolondo",21.253,-0.306,365,30,"Charcoal_seed_Pennisetum","Democratic Republic of the Congo","aDRAC",3289,128
"Pta-212","Benfica",13.191,-8.958,1810,50,"-","Angola","aDRAC",3290,104
"Pta-1025","Benfica",13.191,-8.958,1760,60,"Shell","Angola","aDRAC",3291,104
"Pta-1026","Benfica",13.191,-8.958,600,70,"Shell","Angola","aDRAC",3292,104
"RICH-26741","Muanda 6",12.298,-5.889,1525,26,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3293,735
"RICH-26746","Muanda 6",12.298,-5.889,1605,26,"Charcoal_endocarp_elaeis","Democratic Republic of the Congo","aDRAC",3294,735
"RICH-26752","Muanda 13",12.445,-5.969,1262,25,"Charcoal","Democratic Republic of the Congo","aDRAC",3295,734
"RICH-27763","Okwon",19.601,-4.997,1194,26,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3296,879
"RICH-27764","Okwon",19.601,-4.997,1903,25,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3297,879
"RICH-27765","Okwon",19.601,-4.997,1977,26,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3298,879
"RICH-27766","Okwon",19.601,-4.997,2019,25,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3299,879
"RICH-27767","Nkar",19.594,-4.988,2052,26,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3300,833
"RICH-27768","Nkar",19.594,-4.988,1938,25,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3301,833
"RICH-27769","Nkar",19.594,-4.988,2103,25,"Charcoal_wood","Democratic Republic of the Congo","aDRAC",3302,833
"SacA-18832","Tovo",14.47,-5.758,350,30,"Charcoal","Democratic Republic of the Congo","aDRAC",3303,1040
"SacA-21461","Tovo",14.47,-5.758,280,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3304,1040
"SacA-21462","Tovo",14.47,-5.758,355,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3305,1040
"SacA-21463","Tovo",14.47,-5.758,325,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3306,1040
"SacA-22300","Tovo",14.47,-5.758,270,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3307,1040
"SacA-22301","Tovo",14.47,-5.758,255,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3308,1040
"SacA-22302","Tovo",14.47,-5.758,250,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3309,1040
"SacA-22303","Tovo",14.47,-5.758,365,30,"Charcoal_rockart","Democratic Republic of the Congo","aDRAC",3310,1040
