"labCode","siteName","long","lat","c14date","c14std","material","country","dataorigin","ID","siteID"
"GrN-5753","Mutara 2",30.172,-1.727,1655,60,"Ceramics","Rwanda","Wanyika",556,482
"B-755","Ndora",29.45,-2.3,1700,100,"Charcoal","Rwanda","Wanyika",557,526
"B-758","Cyamakuza",29.45,-2.3,1650,80,"Charcoal","Rwanda","Wanyika",558,128
"Pta-7978","Chombo",39.29,-4.08,1180,60,"Charcoal","Kenya","Wanyika",559,117
"N-3214","Early Mombasa",39.66394,-4.05746,1000,95,"Charcoal","Kenya","Wanyika",560,148
"N-3215","Early Mombasa",39.66394,-4.05746,1040,90,"Charcoal","Kenya","Wanyika",561,148
"N-3216","Early Mombasa",39.66394,-4.05746,980,60,"Charcoal","Kenya","Wanyika",562,148
"N-3217","Early Mombasa",39.66394,-4.05746,1040,100,"Charcoal","Kenya","Wanyika",563,148
"N-3218","Early Mombasa",39.66394,-4.05746,895,90,"Charcoal","Kenya","Wanyika",564,148
"TO-3893","Galu",39.55771,-4.36151,1400,240,"Metal","Kenya","Wanyika",565,173
"TO-3894","Galu",39.55771,-4.36151,740,70,"Metal","Kenya","Wanyika",566,173
"TO-3895","Galu",39.55771,-4.36151,1300,70,"Metal","Kenya","Wanyika",567,173
"N-291","Kwale",39.45199613,-4.174224786,1680,110,"Charcoal","Kenya","Wanyika",568,306
"N-292","Kwale",39.45199613,-4.174224786,1690,110,"Charcoal","Kenya","Wanyika",569,306
"N-483","Kwale Forest",39.45199613,-4.174224786,1830,115,"Unreported","Kenya","Wanyika",570,308
"N-484","Kwale Ditch",39.45199613,-4.174224786,1790,115,"Unreported","Kenya","Wanyika",571,307
"Pta-7955","Mteza",39.31,-4.05,1190,50,"Charcoal","Kenya","Wanyika",572,470
"TO-3889","Ungwana",40.5392687,-2.5266122,870,100,"Metal","Kenya","Wanyika",573,684
"TO-3891","Ungwana",40.5392687,-2.5266122,1210,140,"Metal","Kenya","Wanyika",574,684
"TO-3890","Ungwana",40.5392687,-2.5266122,530,90,"Metal","Kenya","Wanyika",575,684
"TO-3892","Ungwana",40.5392687,-2.5266122,1360,650,"Metal","Kenya","Wanyika",576,684
"OxA-29285","Panga ya Saidi",39.73611111,-3.678333,1212,23,"Non-charcoal plant part","Kenya","Wanyika",577,577
"OxA-26775","Panga ya Saidi",39.73611111,-3.678333,522,25,"Non-charcoal plant part","Kenya","Wanyika",578,577
"OxA-26776","Panga ya Saidi",39.73611111,-3.678333,536,24,"Non-charcoal plant part","Kenya","Wanyika",579,577
"OxA-30803","Panga ya Saidi",39.73611111,-3.678333,388,27,"Bone/tooth collagen","Kenya","Wanyika",580,577
"OxA-27099","Mgombani",39.67861111,-3.840783,1184,26,"Non-charcoal plant part","Kenya","Wanyika",581,433
"OxA-27100","Mgombani",39.67861111,-3.840783,1179,25,"Non-charcoal plant part","Kenya","Wanyika",582,433
"OxA-29276","Mgombani",39.67861111,-3.840783,1217,29,"Non-charcoal plant part","Kenya","Wanyika",583,433
"Pta-7957","Mgombani",39.67861111,-3.840783,1300,50,"Charcoal","Kenya","Wanyika",584,433
"Pta-7965","Mbuyuni",39.31,-3.56,350,50,"Charcoal","Kenya","Wanyika",585,429
"Pta-7956","Mtsengo",39.37,-3.43,580,50,"Charcoal","Kenya","Wanyika",586,471
"Wk-41391","Mtsengo",39.37,-3.43,448,20,"Bone/tooth collagen","Kenya","Wanyika",587,471
"Q-3061","Shanga",41.0676595,-2.1328114,1175,30,"Charcoal","Kenya","Wanyika",588,622
"Q-3062","Shanga",41.0676595,-2.1328114,980,30,"Charcoal","Kenya","Wanyika",589,622
"Q-3063","Shanga",41.0676595,-2.1328114,830,30,"Charcoal","Kenya","Wanyika",590,622
"Q-3064","Shanga",41.0676595,-2.1328114,1160,30,"Charcoal","Kenya","Wanyika",591,622
"Q-3065","Shanga",41.0676595,-2.1328114,680,30,"Charcoal","Kenya","Wanyika",592,622
"Q-3066","Shanga",41.0676595,-2.1328114,1120,30,"Charcoal","Kenya","Wanyika",593,622
"Q-3067","Shanga",41.0676595,-2.1328114,870,30,"Charcoal","Kenya","Wanyika",594,622
"SA-1982","Shanga",41.0676595,-2.1328114,1235,35,"Charcoal","Kenya","Wanyika",595,622
"SA-1647","Shanga",41.0676595,-2.1328114,1180,40,"Charcoal","Kenya","Wanyika",596,622
"SA-1512","Shanga",41.0676595,-2.1328114,1170,45,"Charcoal","Kenya","Wanyika",597,622
"SA-0659","Shanga",41.0676595,-2.1328114,1100,50,"Charcoal","Kenya","Wanyika",598,622
"SA-0616","Shanga",41.0676595,-2.1328114,1060,45,"Charcoal","Kenya","Wanyika",599,622
"SA-0590","Shanga",41.0676595,-2.1328114,985,35,"Charcoal","Kenya","Wanyika",600,622
"SA-1397","Shanga",41.0676595,-2.1328114,1175,30,"Charcoal","Kenya","Wanyika",601,622
"SA-1386","Shanga",41.0676595,-2.1328114,1160,30,"Charcoal","Kenya","Wanyika",602,622
"SA-1357","Shanga",41.0676595,-2.1328114,1120,30,"Charcoal","Kenya","Wanyika",603,622
"N-338","Manda",40.9476564,-2.2664301,1170,110,"Charcoal","Kenya","Wanyika",604,394
"N-339","Manda",40.9476564,-2.2664301,1480,110,"Charcoal","Kenya","Wanyika",605,394
"N-1066","Manda",40.9476564,-2.2664301,1240,100,"Non-charcoal plant part","Kenya","Wanyika",606,394
"ISGS-3522","Mtwapa",39.7409581,-3.9560731,610,70,"Charcoal","Kenya","Wanyika",607,473
"ISGS-3502","Mtwapa",39.7409581,-3.9560731,610,70,"Charcoal","Kenya","Wanyika",608,473
"ISGS-3520","Mtwapa",39.7409581,-3.9560731,630,70,"Charcoal","Kenya","Wanyika",609,473
"ISGS-6338","Mtwapa",39.7409581,-3.9560731,650,70,"Charcoal","Kenya","Wanyika",610,473
"ISGS-6339","Mtwapa",39.7409581,-3.9560731,2850,70,"Charcoal","Kenya","Wanyika",611,473
"ISGS-6337","Mtwapa",39.7409581,-3.9560731,3740,70,"Charcoal","Kenya","Wanyika",612,473
"ISGS-3498","Mtwapa",39.7409581,-3.9560731,480,70,"Charcoal","Kenya","Wanyika",613,473
"ISGS-3514","Mtwapa",39.7409581,-3.9560731,480,70,"Charcoal","Kenya","Wanyika",614,473
"ISGS-3515","Mtwapa",39.7409581,-3.9560731,480,70,"Charcoal","Kenya","Wanyika",615,473
"ISGS-3519","Mtwapa",39.7409581,-3.9560731,480,70,"Charcoal","Kenya","Wanyika",616,473
"ISGS-3510","Mtwapa",39.7409581,-3.9560731,490,70,"Charcoal","Kenya","Wanyika",617,473
"ISGS-3521","Mtwapa",39.7409581,-3.9560731,500,70,"Charcoal","Kenya","Wanyika",618,473
"ISGS-3523","Mtwapa",39.7409581,-3.9560731,510,70,"Charcoal","Kenya","Wanyika",619,473
"ISGS-3518","Mtwapa",39.7409581,-3.9560731,340,70,"Charcoal","Kenya","Wanyika",620,473
"ISGS-3497","Mtwapa",39.7409581,-3.9560731,340,70,"Charcoal","Kenya","Wanyika",621,473
"ISGS-3512","Mtwapa",39.7409581,-3.9560731,350,70,"Charcoal","Kenya","Wanyika",622,473
"ISGS-3513","Mtwapa",39.7409581,-3.9560731,360,70,"Charcoal","Kenya","Wanyika",623,473
"ISGS-3516","Mtwapa",39.7409581,-3.9560731,360,70,"Charcoal","Kenya","Wanyika",624,473
"ISGS-3511","Mtwapa",39.7409581,-3.9560731,370,70,"Charcoal","Kenya","Wanyika",625,473
"Ly-965","Gedi Ruins",40.0179067,-3.3067514,845,45,"Non-charcoal plant part","Kenya","Wanyika",626,176
"ISGS-A2624","Lothagam North",36.124041,2.919954,4280,15,"Charcoal","Kenya","Wanyika",627,353
"ISGS-A3793","Lothagam North",36.124041,2.919954,4135,20,"Charcoal","Kenya","Wanyika",628,353
"ISGS-A3792","Lothagam North",36.124041,2.919954,3845,20,"Eggshell","Kenya","Wanyika",629,353
"ISGS-A2625","Lothagam North",36.124041,2.919954,4140,20,"Charcoal","Kenya","Wanyika",630,353
"ISGS-A1492","Lothagam North",36.124041,2.919954,4265,15,"Eggshell","Kenya","Wanyika",631,353
"ISGS-A1505","Lothagam North",36.124041,2.919954,4165,20,"Eggshell","Kenya","Wanyika",632,353
"ISGS-A1491","Lothagam North",36.124041,2.919954,4385,15,"Eggshell","Kenya","Wanyika",633,353
"ISGS-A2649","Lothagam North",36.124041,2.919954,4240,20,"Eggshell","Kenya","Wanyika",634,353
"ISGS-A1494","Lothagam West",36,2.8,4290,20,"Charcoal","Kenya","Wanyika",635,354
"UCIAMS-229043","Jarigole",36.25086,3.60517,4275,15,"Eggshell","Kenya","Wanyika",636,218
"UCIAMS-229042","Jarigole",36.25086,3.60517,4215,15,"Eggshell","Kenya","Wanyika",637,218
"UCIAMS-229026","Jarigole",36.25086,3.60517,4185,15,"Charcoal","Kenya","Wanyika",638,218
"UCIAMS-229027","Jarigole",36.25086,3.60517,4165,15,"Charcoal","Kenya","Wanyika",639,218
"UCIAMS-229028","Jarigole",36.25086,3.60517,4130,15,"Charcoal","Kenya","Wanyika",640,218
"AA-85133","Jarigole",36.25086,3.60517,4401,39,"Eggshell","Kenya","Wanyika",641,218
"AA-85131","Jarigole",36.25086,3.60517,4381,39,"Eggshell","Kenya","Wanyika",642,218
"AA-85132","Jarigole",36.25086,3.60517,4251,39,"Eggshell","Kenya","Wanyika",643,218
"AA-85134","Jarigole",36.25086,3.60517,4146,53,"Eggshell","Kenya","Wanyika",644,218
"ISGS-A1493","Kalakol",35.86212091,3.486005703,3890,15,"Eggshell","Kenya","Wanyika",645,234
"ISGS-A1504","Manemanya",35.8562336,3.561097231,4255,20,"Eggshell","Kenya","Wanyika",646,397
"ISGS-A1490","Manemanya",35.8562336,3.561097231,3805,15,"Eggshell","Kenya","Wanyika",647,397
"TO-4911","Il Lokeridede",36.27185,3.899307,4180,60,"Charcoal","Kenya","Wanyika",648,205
"Beta-447866","Aliel",36.133513,2.733985,4490,30,"Ceramics","Kenya","Wanyika",649,8
"GX-8747","Abalete Akoit A",35.90433249,4.278565242,3370,190,"Charcoal","Kenya","Wanyika",650,3
"SNU13-390","Abalete Akoit A",35.90433249,4.278565242,3160,40,"Charcoal","Kenya","Wanyika",651,3
"ISGS-A305","Kaerdit",35.90433249,4.278565242,1365,25,"Eggshell","Kenya","Wanyika",652,231
"GX-9936","Enkapune ya Moto",36.09,-0.5,1295,140,"Charcoal","Kenya","Wanyika",653,160
"GX-9935","Enkapune ya Moto",36.09,-0.5,500,145,"Charcoal","Kenya","Wanyika",654,160
"GX-9937","Enkapune ya Moto",36.09,-0.5,2355,170,"Charcoal","Kenya","Wanyika",655,160
"GX-9938","Enkapune ya Moto",36.09,-0.5,2595,175,"Charcoal","Kenya","Wanyika",656,160
"GX-9939","Enkapune ya Moto",36.09,-0.5,2570,175,"Charcoal","Kenya","Wanyika",657,160
"ISGS-1756","Enkapune ya Moto",36.09,-0.5,2610,70,"Charcoal","Kenya","Wanyika",658,160
"ISGS-1757","Enkapune ya Moto",36.09,-0.5,2820,70,"Charcoal","Kenya","Wanyika",659,160
"GX-9398","Enkapune ya Moto",36.09,-0.5,2330,235,"Charcoal","Kenya","Wanyika",660,160
"ISGS-1737","Enkapune ya Moto",36.09,-0.5,2560,70,"Charcoal","Kenya","Wanyika",661,160
"ISGS-1733","Enkapune ya Moto",36.09,-0.5,2860,70,"Charcoal","Kenya","Wanyika",662,160
"ISGS-1746","Enkapune ya Moto",36.09,-0.5,2710,80,"Charcoal","Kenya","Wanyika",663,160
"GX-9940","Enkapune ya Moto",36.09,-0.5,3280,190,"Charcoal","Kenya","Wanyika",664,160
"ISGS-1745","Enkapune ya Moto",36.09,-0.5,3390,70,"Charcoal","Kenya","Wanyika",665,160
"GX-9941","Enkapune ya Moto",36.09,-0.5,3125,185,"Charcoal","Kenya","Wanyika",666,160
"ISGS-1946","Enkapune ya Moto",36.09,-0.5,3110,70,"Charcoal","Kenya","Wanyika",667,160
"ISGS-2040","Enkapune ya Moto",36.09,-0.5,3030,70,"Charcoal","Kenya","Wanyika",668,160
"ISGS-2308","Enkapune ya Moto",36.09,-0.5,3990,70,"Charcoal","Kenya","Wanyika",669,160
"GX-9942","Enkapune ya Moto",36.09,-0.5,4475,210,"Charcoal","Kenya","Wanyika",670,160
"GX-9943","Enkapune ya Moto",36.09,-0.5,4535,170,"Charcoal","Kenya","Wanyika",671,160
"ISGS-1742","Enkapune ya Moto",36.09,-0.5,4860,70,"Charcoal","Kenya","Wanyika",672,160
"P-2612","Ele Bor",37.71295635,3.307383345,599,37,"Charcoal","Kenya","Wanyika",673,154
"P-2613","Ele Bor",37.71295635,3.307383345,1351,46,"Charcoal","Kenya","Wanyika",674,154
"P-2614","Ele Bor",37.71295635,3.307383345,1591,68,"Charcoal","Kenya","Wanyika",675,154
"GX-5743-A","Ele Bor",37.71295635,3.307383345,3758,168,"Bone/tooth apatite","Kenya","Wanyika",676,154
"GX-5744-A","Ele Bor",37.71295635,3.307383345,4199,240,"Bone/tooth apatite","Kenya","Wanyika",677,154
"SUA-637B","Dongodien",36.3,3.94,4100,125,"Charcoal","Kenya","Wanyika",678,145
"P-2610","Dongodien",36.3,3.94,3960,60,"Charcoal","Kenya","Wanyika",679,145
"SUA-637","Dongodien",36.3,3.94,3945,135,"Charcoal","Kenya","Wanyika",680,145
"Beta-252053","Dongodien",36.3,3.94,4180,40,"Charcoal","Kenya","Wanyika",681,145
"Beta-252055","Dongodien",36.3,3.94,4180,53,"Charcoal","Kenya","Wanyika",682,145
"Beta-252054","Dongodien",36.3,3.94,4240,40,"Charcoal","Kenya","Wanyika",683,145
"Beta-252056","Dongodien",36.3,3.94,4180,40,"Charcoal","Kenya","Wanyika",684,145
"P-2609","Dongodien",36.3,3.94,3970,60,"Charcoal","Kenya","Wanyika",685,145
"SUA-634","Dongodien",36.3,3.94,4160,110,"Charcoal","Kenya","Wanyika",686,145
"GB-16","Dongodien",36.3,3.94,2650,180,"Sediment","Kenya","Wanyika",687,145
"GB-17","Dongodien",36.3,3.94,4040,270,"Sediment","Kenya","Wanyika",688,145
"GX-5475","Dongodien",36.3,3.94,4560,185,"Bone/tooth apatite","Kenya","Wanyika",689,145
"GX-4642-I-A","Dongodien",36.3,3.94,3405,130,"Bone/tooth apatite","Kenya","Wanyika",690,145
"GX-4642-II-A","Dongodien",36.3,3.94,4580,170,"Bone/tooth apatite","Kenya","Wanyika",691,145
"GX-6400-A","Dongodien",36.3,3.94,3125,210,"Bone/tooth apatite","Kenya","Wanyika",692,145
"GB-03-1-05","FwJj 25",36.29,4.08,4200,280,"Sediment","Kenya","Wanyika",693,168
"GB-12","FwJj 25",36.29,4.08,1340,300,"Sediment","Kenya","Wanyika",694,168
"GB-14","FwJj 5",36.3,4.29,900,60,"Sediment","Kenya","Wanyika",695,170
"GB-10","FwJj 27",36.31,4.29,4300,270,"Sediment","Kenya","Wanyika",696,169
"GB-11","FwJj 27",36.31,4.29,903,140,"Sediment","Kenya","Wanyika",697,169
"GX-4733","FxJj 12-N",36.32639612,4.119730634,3245,155,"Bone/tooth apatite","Kenya","Wanyika",698,171
"GX-4643-A","Ileret",36.2270357,4.311568,4000,140,"Bone/tooth apatite","Kenya","Wanyika",699,206
"GX-4642-IA","Ileret",36.2270357,4.311568,3405,130,"Bone/tooth apatite","Kenya","Wanyika",700,206
"Birm-540","Ileret",36.2270357,4.311568,4540,230,"Marine shell","Kenya","Wanyika",701,206
"GX-4642-IIA","Ileret",36.2270357,4.311568,4580,170,"Bone/tooth apatite","Kenya","Wanyika",702,206
"N-814","Kangatotha",35.9407215,3.129141274,5020,220,"Charcoal","Kenya","Wanyika",703,244
"Beta-224653","Baawa I",36.73786599,1.034488376,2700,40,"Charcoal","Kenya","Wanyika",704,63
"Wk-24682","Baawa II",36.706077,1.084637,607,30,"Charcoal","Kenya","Wanyika",705,64
"Beta-189982","Maasai Plains",36.569409,0.606554,480,50,"Charcoal","Kenya","Wanyika",706,369
"Beta-218135","Cattle Dip Lolldaiga",36.799524,0.337398,250,50,"Charcoal","Kenya","Wanyika",707,105
"N-2067","Kulchurdo RS",37.78107927,2.336991777,1465,70,"Charcoal","Kenya","Wanyika",708,299
"Ua-54546","Ololopoli",37.2590753,-2.6433319,373,29,"Charcoal","Kenya","Wanyika",709,574
"OxA-37364","Nyarindi RS",34.271,-0.326,3253,23,"Bone/tooth collagen","Kenya","Wanyika",710,554
"OxA-37360","Molo Cave",36.069,-0.337,1532,21,"Bone/tooth collagen","Kenya","Wanyika",711,456
"OxA-37361","Molo Cave",36.069,-0.337,2101,22,"Bone/tooth collagen","Kenya","Wanyika",712,456
"OS-57500","Wadh Lang'o",34.815035,-0.353966,1420,30,"Charcoal","Kenya","Wanyika",713,694
"OS-57739","Wadh Lang'o",34.815035,-0.353966,1280,45,"Charcoal","Kenya","Wanyika",714,694
"OxA-14499","Wadh Lang'o",34.815035,-0.353966,1449,28,"Charcoal","Kenya","Wanyika",715,694
"OxA-14500","Wadh Lang'o",34.815035,-0.353966,1484,26,"Charcoal","Kenya","Wanyika",716,694
"OxA-14501","Wadh Lang'o",34.815035,-0.353966,1741,28,"Charcoal","Kenya","Wanyika",717,694
"OxA-14502","Wadh Lang'o",34.815035,-0.353966,1698,28,"Charcoal","Kenya","Wanyika",718,694
"OxA-14503","Wadh Lang'o",34.815035,-0.353966,1746,28,"Charcoal","Kenya","Wanyika",719,694
"OxA-14504","Wadh Lang'o",34.815035,-0.353966,1742,27,"Charcoal","Kenya","Wanyika",720,694
"OxA-14505","Wadh Lang'o",34.815035,-0.353966,1819,28,"Charcoal","Kenya","Wanyika",721,694
"OS-59682","Wadh Lang'o",34.815035,-0.353966,3850,30,"Charcoal","Kenya","Wanyika",722,694
"OS-61970","Wadh Lang'o",34.815035,-0.353966,3770,35,"Charcoal","Kenya","Wanyika",723,694
"OS-59681","Wadh Lang'o",34.815035,-0.353966,3740,35,"Charcoal","Kenya","Wanyika",724,694
"OxA-14506","Wadh Lang'o",34.815035,-0.353966,1989,28,"Charcoal","Kenya","Wanyika",725,694
"OS-59768","Wadh Lang'o",34.815035,-0.353966,1950,35,"Charcoal","Kenya","Wanyika",726,694
"Beta-190746","Usenge 3",34.653722,-0.0829795,1560,40,"Charcoal","Kenya","Wanyika",727,688
"Beta-190747","Usenge 3",34.653722,-0.0829795,3310,40,"Charcoal","Kenya","Wanyika",728,688
"Beta-186499","Usenge 3",34.653722,-0.0829795,3240,70,"Charcoal","Kenya","Wanyika",729,688
"A-0317","Siror",34.15,0.11,2905,37,"Charcoal","Kenya","Wanyika",730,633
"A-0318","Siror",34.15,0.11,2889,36,"Non-charcoal plant part","Kenya","Wanyika",731,633
"GrA-16005","Usare",34.36121061,-0.24426019,295,30,"Charcoal","Kenya","Wanyika",732,687
"GrA-16006","Usare",34.36121061,-0.24426019,300,30,"Charcoal","Kenya","Wanyika",733,687
"GrA-16462","Usare",34.36121061,-0.24426019,3010,60,"Bone/tooth?","Kenya","Wanyika",734,687
"OxA-15439","Okiro",34.33398,-0.207095,289,24,"Charcoal","Kenya","Wanyika",735,557
"OxA-3497","Gogo Falls",34.348739,-0.904965,3480,75,"Charcoal","Kenya","Wanyika",736,181
"334-106","Gogo Falls",34.348739,-0.904965,3613,115,"Obsidian","Kenya","Wanyika",737,181
"HAR-6260","Gogo Falls",34.348739,-0.904965,1900,70,"Charcoal","Kenya","Wanyika",738,181
"HAR-6261","Gogo Falls",34.348739,-0.904965,1710,70,"Charcoal","Kenya","Wanyika",739,181
"HAR-6252","Gogo Falls",34.348739,-0.904965,1770,80,"Charcoal","Kenya","Wanyika",740,181
"HAR-6254","Gogo Falls",34.348739,-0.904965,1990,80,"Charcoal","Kenya","Wanyika",741,181
"HAR-6262","Gogo Falls",34.348739,-0.904965,3020,100,"Charcoal","Kenya","Wanyika",742,181
"OxA-3494","Gogo Falls",34.348739,-0.904965,3170,70,"Charcoal","Kenya","Wanyika",743,181
"292-8","Gogo Falls",34.348739,-0.904965,2617,194,"Obsidian","Kenya","Wanyika",744,181
"OxA-3495","Gogo Falls",34.348739,-0.904965,2000,70,"Charcoal","Kenya","Wanyika",745,181
"292-9","Gogo Falls",34.348739,-0.904965,2474,65,"Obsidian","Kenya","Wanyika",746,181
"334-110","Gogo Falls",34.348739,-0.904965,2096,93,"Obsidian","Kenya","Wanyika",747,181
"OxA-3493","Gogo Falls",34.348739,-0.904965,2030,70,"Charcoal","Kenya","Wanyika",748,181
"OxA-3496","Gogo Falls",34.348739,-0.904965,2030,65,"Charcoal","Kenya","Wanyika",749,181
"SUERC-86057","Kakapel RS",34.36651493,0.689868265,3584,28,"Bone/tooth collagen","Kenya","Wanyika",750,233
"OxA-38808","Kakapel RS",34.36651493,0.689868265,832,21,"Non-charcoal plant part","Kenya","Wanyika",751,233
"OxA-38807","Kakapel RS",34.36651493,0.689868265,845,21,"Non-charcoal plant part","Kenya","Wanyika",752,233
"Wk-47412","Kakapel RS",34.36651493,0.689868265,848,16,"Non-charcoal plant part","Kenya","Wanyika",753,233
"OxA-38796","Kakapel RS",34.36651493,0.689868265,864,21,"Non-charcoal plant part","Kenya","Wanyika",754,233
"SUERC-86059","Kakapel RS",34.36651493,0.689868265,895,28,"Bone/tooth collagen","Kenya","Wanyika",755,233
"Wk-47410","Kakapel RS",34.36651493,0.689868265,813,15,"Charcoal","Kenya","Wanyika",756,233
"Wk-48696","Kakapel RS",34.36651493,0.689868265,887,18,"Non-charcoal plant part","Kenya","Wanyika",757,233
"Wk-48699","Kakapel RS",34.36651493,0.689868265,962,18,"Non-charcoal plant part","Kenya","Wanyika",758,233
"Wk-47411","Kakapel RS",34.36651493,0.689868265,977,18,"Charcoal","Kenya","Wanyika",759,233
"Wk-47413","Kakapel RS",34.36651493,0.689868265,1713,15,"Non-charcoal plant part","Kenya","Wanyika",760,233
"Wk-48695","Kakapel RS",34.36651493,0.689868265,2236,18,"Non-charcoal plant part","Kenya","Wanyika",761,233
"Wk-48697","Kakapel RS",34.36651493,0.689868265,940,18,"Non-charcoal plant part","Kenya","Wanyika",762,233
"OxA-40174","Kakapel RS",34.36651493,0.689868265,901,18,"Bone/tooth collagen","Kenya","Wanyika",763,233
"OS-167170","Kakapel RS",34.36651493,0.689868265,920,20,"Non-charcoal plant part","Kenya","Wanyika",764,233
"OS-162692","Kakapel RS",34.36651493,0.689868265,965,25,"Non-charcoal plant part","Kenya","Wanyika",765,233
"OS-174285","Kakapel RS",34.36651493,0.689868265,975,15,"Non-charcoal plant part","Kenya","Wanyika",766,233
"OS-174281","Kakapel RS",34.36651493,0.689868265,985,20,"Non-charcoal plant part","Kenya","Wanyika",767,233
"OS-174283","Kakapel RS",34.36651493,0.689868265,985,15,"Non-charcoal plant part","Kenya","Wanyika",768,233
"OS-174284","Kakapel RS",34.36651493,0.689868265,995,20,"Non-charcoal plant part","Kenya","Wanyika",769,233
"OS-166571","Kakapel RS",34.36651493,0.689868265,1020,20,"Non-charcoal plant part","Kenya","Wanyika",770,233
"OS-174282","Kakapel RS",34.36651493,0.689868265,1020,20,"Non-charcoal plant part","Kenya","Wanyika",771,233
"OS-162716","Kakapel RS",34.36651493,0.689868265,1060,35,"Non-charcoal plant part","Kenya","Wanyika",772,233
"OxA-40173","Kakapel RS",34.36651493,0.689868265,2235,20,"Bone/tooth collagen","Kenya","Wanyika",773,233
"SUERC-98421","Kakapel RS",34.36651493,0.689868265,2266,29,"Non-charcoal plant part","Kenya","Wanyika",774,233
"OS-168214","Kakapel RS",34.36651493,0.689868265,2280,20,"Non-charcoal plant part","Kenya","Wanyika",775,233
"GX-8745","White Rock",34.40257544,-0.520933856,4015,260,"Bone/tooth apatite","Kenya","Wanyika",776,698
"Y-570","Lanet",36.130767,-0.302493,365,100,"Charcoal","Kenya","Wanyika",777,320
"HAR-6914","Hyrax Hill",36.104035,-0.282032,830,100,"Charcoal","Kenya","Wanyika",778,202
"GX-4582-A","Hyrax Hill",36.104035,-0.282032,1295,105,"Bone/tooth apatite","Kenya","Wanyika",779,202
"GX-4582-G","Hyrax Hill",36.104035,-0.282032,1955,125,"Bone/tooth collagen","Kenya","Wanyika",780,202
"HAR-6913","Hyrax Hill",36.104035,-0.282032,530,120,"Charcoal","Kenya","Wanyika",781,202
"HAR-6912","Hyrax Hill",36.104035,-0.282032,490,80,"Charcoal","Kenya","Wanyika",782,202
"GX-17504","Hyrax Hill",36.104035,-0.282032,430,105,"Charcoal","Kenya","Wanyika",783,202
"OxA-37352","Hyrax Hill",36.104035,-0.282032,2354,23,"Bone/tooth collagen","Kenya","Wanyika",784,202
"N-652","Deloraine Farm I",35.800993,-0.184006,1070,110,"Charcoal","Kenya","Wanyika",785,133
"GX-5542-A","Deloraine Farm II",35.800993,-0.184006,1150,135,"Bone/tooth apatite","Kenya","Wanyika",786,134
"GX-5542-G1","Deloraine Farm II",35.800993,-0.184006,1095,150,"Bone/tooth collagen","Kenya","Wanyika",787,134
"GX-5542-G2","Deloraine Farm II",35.800993,-0.184006,985,130,"Bone/tooth collagen","Kenya","Wanyika",788,134
"GX-5541-G","Deloraine Farm II",35.800993,-0.184006,1110,120,"Bone/tooth collagen","Kenya","Wanyika",789,134
"GX-5541-A","Deloraine Farm II",35.800993,-0.184006,1000,115,"Bone/tooth apatite","Kenya","Wanyika",790,134
"GX-5543","Deloraine Farm II",35.800993,-0.184006,1300,140,"Charcoal","Kenya","Wanyika",791,134
"N-2313","Deloraine Farm II",35.800993,-0.184006,1940,80,"Charcoal","Kenya","Wanyika",792,134
"HAR-8404","Deloraine Farm III",35.800993,-0.184006,350,60,"Charcoal","Kenya","Wanyika",793,135
"HAR-8405","Deloraine Farm III",35.800993,-0.184006,1190,70,"Ceramics","Kenya","Wanyika",794,135
"HAR-8406","Deloraine Farm III",35.800993,-0.184006,1230,60,"Charcoal","Kenya","Wanyika",795,135
"HAR-8407","Deloraine Farm IV",35.800993,-0.184006,650,60,"Charcoal","Kenya","Wanyika",796,136
"PSUAMS-4625","Deloraine Farm V",35.800993,-0.184006,1160,15,"Bone/tooth collagen","Kenya","Wanyika",797,137
"UCLA-1322-C","Ngenyn",35.99975293,0.516113704,2080,110,"Bone/tooth collagen","Kenya","Wanyika",798,531
"Birm-767","Ngenyn",35.99975293,0.516113704,1970,150,"Bone/tooth collagen","Kenya","Wanyika",799,531
"Birm-770","Ngenyn",35.99975293,0.516113704,2020,130,"Charcoal","Kenya","Wanyika",800,531
"GX-4466-A","Maringishu",35.99885338,-0.011125489,1695,105,"Bone/tooth apatite","Kenya","Wanyika",801,403
"GX-5735A","Prolonged Drift",36.21201441,-0.45351124,2315,150,"Bone/tooth apatite","Kenya","Wanyika",802,587
"GX-5735-G","Prolonged Drift",36.21201441,-0.45351124,2530,160,"Bone/tooth?","Kenya","Wanyika",803,587
"GX-440","Prolonged Drift",36.21201441,-0.45351124,4040,140,"Charcoal","Kenya","Wanyika",804,587
"N-821","Prolonged Drift",36.21201441,-0.45351124,3540,120,"Charcoal","Kenya","Wanyika",805,587
"GX-4300","Prolonged Drift",36.21201441,-0.45351124,1370,140,"Charcoal","Kenya","Wanyika",806,587
"WSU-1242","Prolonged Drift",36.21201441,-0.45351124,1260,160,"Bone/tooth apatite","Kenya","Wanyika",807,587
"GX-5735G","Prolonged Drift",36.21201441,-0.45351124,2530,160,"Bone/tooth collagen","Kenya","Wanyika",808,587
"ECHo-4135","Prolonged Drift",36.21201441,-0.45351124,2898,32,"Bone/tooth collagen","Kenya","Wanyika",809,587
"GX-4585-G","Naivasha Crescent Island II",36.3986537,-0.763923789,2035,140,"Bone/tooth collagen","Kenya","Wanyika",810,509
"GX-4585-A","Naivasha Crescent Island II",36.3986537,-0.763923789,2660,120,"Bone/tooth collagen","Kenya","Wanyika",811,509
